cik,ticker,bdc_name,form,accession,period_of_report,filed_date,period_end,level,label,for_company,covers_line_ids,industry,dimensions,amortized_cost_usd,fair_value_usd,pct_of_net_assets,source_table
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Transit Technologies LLC (13),Transit Technologies LLC (13),"1684,1685",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TransitTechnologiesLLCMember""}",20200000.0,20100000.0,,101
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"UFS, LLC and BV-UFS Aggregator, LLC (13)","UFS, LLC and BV-UFS Aggregator, LLC (13)","1686,1687,1688",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:UFSLLCAndBVUFSAggregatorLLCMember""}",37500000.0,37100000.0,,101
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Victors Purchaser, LLC and WP Victors Co-Investment, L.P. (13)","Victors Purchaser, LLC and WP Victors Co-Investment, L.P. (13)","1692,1693,1694,1695",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:VictorsPurchaserLLCAndWPVictorsCoInvestmentL.P.Member""}",52000000.0,58300000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Viper Bidco, Inc. (13)","Viper Bidco, Inc. (13)","1696,1697",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ViperBidcoInc.Member""}",15800000.0,16500000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"WebPT, Inc. and WPT Intermediate Holdco, Inc. (13)","WebPT, Inc. and WPT Intermediate Holdco, Inc. (13)","1698,1699,1700",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WebPTInc.AndWPTIntermediateHoldcoInc.Member""}",75200000.0,67000000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Wellington Bidco Inc. and Wellington TopCo LP (13),Wellington Bidco Inc. and Wellington TopCo LP (13),"1701,1702,1703",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WellingtonBidcoInc.AndWellingtonTopCoLPMember""}",9100000.0,9500000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Wellness AcquisitionCo, Inc. (13)","Wellness AcquisitionCo, Inc. (13)","1704,1705",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WellnessAcquisitionCoIncMember""}",18300000.0,18300000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"WorkWave Intermediate II, LLC (13)","WorkWave Intermediate II, LLC (13)","1706,1707",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WorkWaveIntermediateIILLCMember""}",144700000.0,143200000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"ZenDesk, Inc., Zoro TopCo, Inc. and Zoro TopCo, LP (13)","ZenDesk, Inc., Zoro TopCo, Inc. and Zoro TopCo, LP (13)","1708,1709,1710",Software and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ZenDeskIncZoroTopCoIncAndZoroTopCoLPMember""}",52300000.0,52200000.0,,102
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Software and Services,,,Software and Services,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""arcc:SoftwareAndServicesMember""}",7030900000.0,7032300000.0,49.12,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC","BCC Blueprint Holdings I, LLC and BCC Blueprint Investments, LLC","1712,1713,1714,1715",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BCCBlueprintHoldingsILLCAndBCCBlueprintInvestmentsLLCMember""}",29600000.0,31000000.0,,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Beacon Pointe Harmony, LLC (13)","Beacon Pointe Harmony, LLC (13)","1716,1717,1718",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BeaconPointeHarmonyLLCMember""}",23300000.0,23300000.0,,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Clearstead Advisors, LLC (13)","Clearstead Advisors, LLC (13)","1719,1720",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ClearsteadAdvisorsLLCMember""}",8700000.0,8700000.0,,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Convera International Holdings Limited and Convera International Financial S.A R.L. (13),Convera International Holdings Limited and Convera International Financial S.A R.L. (13),"1721,1722,1723",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ConveraInternationalHoldingsLimitedAndConveraInternationalFinancialSARLMember""}",58700000.0,58700000.0,,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"CrossCountry Mortgage, LLC and CrossCountry Holdco, LLC","CrossCountry Mortgage, LLC and CrossCountry Holdco, LLC","1724,1725",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CrossCountryMortgageLLCAndCrossCountryHoldcoLLCMember""}",28000000.0,35800000.0,,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,eCapital Finance Corp.,eCapital Finance Corp.,"1726,1727,1728,1729,1730,1731,1732,1733",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ECapitalFinanceCorpMember""}",221500000.0,223600000.0,,103
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Endeavor Bidco LLC and Endeavor TopCo, Inc.","Endeavor Bidco LLC and Endeavor TopCo, Inc.","1734,1735,1736",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:EndeavorBidcoLLCAndEndeavorTopCoInc.Member""}",13900000.0,14900000.0,,104
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Grit Buyer, Inc. and Integrum Grit Co-Invest LP (13)(14)","Grit Buyer, Inc. and Integrum Grit Co-Invest LP (13)(14)","1738,1739",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GritBuyerInc.AndIntegrumGritCoInvestLPMember""}",66599999.99999999,65900000.00000001,,104
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,GTCR F Buyer Corp. and GTCR (D) Investors LP (13)(14),GTCR F Buyer Corp. and GTCR (D) Investors LP (13)(14),"1740,1741,1742",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:GTCRFBuyerCorpAndGTCRDInvestorsLPMember""}",11100000.0,16500000.0,,104
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Ivy Hill Asset Management, L.P. (5)","Ivy Hill Asset Management, L.P. (5)","1744,1745",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:IvyHillAssetManagementLPMember""}",2231000000.0,2433900000.0,,104
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Lido Advisors, LLC and LAL Group Holdings, LLC (13)","Lido Advisors, LLC and LAL Group Holdings, LLC (13)","1746,1747,1748,1749,1750,1751,1752",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:LidoAdvisorsLLCAndLALGroupHoldingsLLCMember""}",38900000.0,38600000.0,,104
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Mai Capital Management Intermediate LLC (13),Mai Capital Management Intermediate LLC (13),"1753,1754,1755",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MaiCapitalManagementIntermediateLLCMember""}",15600000.0,15600000.0,,104
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,MC Accelerate Co-Invest Feeder LP and MC CIF Wealth Management (UK) Ltd.,MC Accelerate Co-Invest Feeder LP and MC CIF Wealth Management (UK) Ltd.,"1756,1757,1758",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MCAccelerateCoInvestFeederLPAndMCCIFWealthManagementUKLtdMember""}",26500000.0,26500000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Medlar Bidco Limited (13),Medlar Bidco Limited (13),"1759,1760",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MedlarBidcoLimitedMember""}",59600000.0,60100000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Merit Financial Group, LLC and CWC Fund I Co-Invest (MFA) LP (13)","Merit Financial Group, LLC and CWC Fund I Co-Invest (MFA) LP (13)","1761,1762,1763,1764",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MeritFinancialGroupLLCAndCWCFundIMFALPMember""}",19000000.0,18700000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Monica Holdco (US), Inc. (13)","Monica Holdco (US), Inc. (13)","1765,1766,1767",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:MonicaHoldcoUSIncMember""}",9400000.0,9400000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Pathstone Family Office LLC and Kelso XI Tailwind Co-Investment, L.P. (13)(14)","Pathstone Family Office LLC and Kelso XI Tailwind Co-Investment, L.P. (13)(14)","1770,1771,1772,1773,1774,1775",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PathstoneFamilyOfficeLLCAndKelsoXITailwindCoInvestmentLPMember""}",19400000.0,20200000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"PCIA SPV-3, LLC and ASE Royal Aggregator, LLC (13)","PCIA SPV-3, LLC and ASE Royal Aggregator, LLC (13)","1776,1777",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PCIASPV3LLCAndASERoyalAggregatorLLCMember""}",15300000.0,17200000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"PCS MidCo, Inc. and PCS Parent, L.P. (13)","PCS MidCo, Inc. and PCS Parent, L.P. (13)","1778,1779",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PCSMidCoInc.AndPCSParentL.P.Member""}",9300000.0,9400000.0,,105
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Perigon Wealth Management, LLC, Perigon Wealth Advisors Holdings Company, LLC and CWC Fund I Co-Invest (Prism) LP (13)","Perigon Wealth Management, LLC, Perigon Wealth Advisors Holdings Company, LLC and CWC Fund I Co-Invest (Prism) LP (13)","1780,1781",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PerigonWealthManagementLLCPerigonWealthAdvisorsHoldingsCompanyLLCAndCWCFundICoInvestPrismLPMember""}",6100000.0,6500000.0,,106
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Petrus Buyer, Inc. (13)","Petrus Buyer, Inc. (13)","1782,1783",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:PetrusBuyerInc.Member""}",7700000.0,7700000.0,,106
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Rialto Management Group, LLC (13)","Rialto Management Group, LLC (13)","1784,1785,1786",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:RialtoManagementGroupLLCMember""}",28700000.0,28800000.0,,106
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC (13)","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC (13)","1788,1789,1790,1791",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:StewardPartnersGlobalAdvisoryLLCStewardPartnersInvestmentAdvisoryLLCStewardPartnersIntermediateIILLCAndStewardPartnersNewHoldingsLLCMember""}",29800000.0,29400000.0,,106
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC (13)","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC (13)","1793,1794,1795,1796,1797,1798,1799",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TheMatherGroupLLCTVGTMGTopcoIncAndTVGTMGHoldingsLLCMember""}",16000000.0,17100000.0,,106
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","1801,1802,1803",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:TPGIXCardiffDebtHoldCoILLCTPGIXCardiffDebtHoldcoIILLCTPGIXCardiffCIIL.P.AndTPGIXCardiffCIIIL.P.Member""}",17800000.0,19300000.0,,107
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Waverly Advisors, LLC and WAAM Topco, LLC (13)","Waverly Advisors, LLC and WAAM Topco, LLC (13)","1804,1805,1806,1807,1808",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WaverlyAdvisorsLLCAndWAAMTopcoLLCMember""}",43400000.0,47100000.0,,107
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Wealth Enhancement Group, LLC (13)","Wealth Enhancement Group, LLC (13)","1809,1810,1811,1812,1813,1814",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WealthEnhancementGroupLLCMember""}",33800000.0,33800000.0,,107
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Wellington-Altus Financial Inc. (13)(14),Wellington-Altus Financial Inc. (13)(14),"1815,1816,1817",Financial Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:WellingtonAltusFinancialInc.Member""}",3400000.0,4700000.0,,107
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,industry,Financial Services,,,Financial Services,"{""us-gaap:EquitySecuritiesByIndustryAxis"": ""us-gaap:FinancialServicesSectorMember""}",3434900000.0,3664300000.0,25.59,107
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)","Absolute Dental Group LLC and Absolute Dental Equity, LLC (5)","1819,1820,1821,1822",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AbsoluteDentalGroupLLCAndAbsoluteDentalEquityLLCMember""}",88400000.0,52500000.0,,107
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC (5)","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC (5)","1823,1824,1825,1826",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ADGLLCGEDCEquityLLCAndRCIVGEDCInvestorLLCMember""}",94800000.0,58500000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Advarra Holdings, Inc. (13)","Advarra Holdings, Inc. (13)","1827,1828",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AdvarraHoldingsInc.Member""}",5600000.0,5600000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Aerin Medical Inc. (13),Aerin Medical Inc. (13),"1829,1830",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AerinMedicalInc.Member""}",16600000.000000002,16800000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","1831,1832,1833",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AHRFundingHoldingsIncAndAHRParentHoldingsLPMember""}",66900000.00000001,65900000.00000001,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Alcresta Therapeutics, Inc. (13)","Alcresta Therapeutics, Inc. (13)","1834,1835",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AlcrestaTherapeuticsInc.Member""}",13300000.0,13200000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Amerivet Partners Management, Inc. and AVE Holdings LP","Amerivet Partners Management, Inc. and AVE Holdings LP","1837,1838,1839",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AmerivetPartnersManagementIncAndAVEHoldingsLPMember""}",79700000.0,64700000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Artivion, Inc. (13)","Artivion, Inc. (13)","1840,1841",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ArtivionIncMember""}",12400000.0,12400000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP (13)(14)","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP (13)(14)","1842,1843,1844",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AthenaHealthGroupIncMinervaHoldcoIncAndBCPECoInvestALPMember""}",311800000.0,316800000.0,,108
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Avalign Holdings, Inc. and Avalign Technologies, Inc. (13)","Avalign Holdings, Inc. and Avalign Technologies, Inc. (13)","1845,1846",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:AvalignHoldingsInc.AndAvalignTechnologiesInc.Member""}",42500000.0,35300000.0,,109
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"BrightStar Group Holdings, Inc. (13)","BrightStar Group Holdings, Inc. (13)","1850,1851",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BrightStarGroupHoldingsInc.Member""}",27300000.0,27300000.0,,109
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"BVI Medical, Inc. and BVI Group Limited (13)","BVI Medical, Inc. and BVI Group Limited (13)","1852,1853,1854",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:BVIMedicalInc.AndBVIGroupLimitedMember""}",148800000.0,142300000.0,,109
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Convey Health Solutions, Inc.","Convey Health Solutions, Inc.","1856,1857,1858",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:ConveyHealthSolutionsIncMember""}",2100000.0,1700000.0,,109
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,Cradle Lux Bidco S.A.R.L. and Hamilton Thorne Inc. (13),Cradle Lux Bidco S.A.R.L. and Hamilton Thorne Inc. (13),"1859,1860",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CradleLuxBidcoS.A.R.L.AndHamiltonThorneInc.Member""}",14300000.0,15300000.0,,109
0001287750,ARCC,Ares Capital Corporation,10-Q,0001628280-26-050307,2026-06-30,2026-07-29,2025-12-31,issuer,"Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC (13)","Crown CT Parent Inc., Crown CT HoldCo Inc. and Crown CT Management LLC (13)","1861,1862,1863",Health Care Equipment and Services,"{""us-gaap:InvestmentIssuerNameAxis"": ""arcc:CrownCTParentIncCrownCTHoldCoIncAndCrownCTManagementLLCMember""}",26000000.0,26700000.0,,109
